person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31,125000,0,5.0,3,1,18000,11.99,0,0.14,0,7
25,33000,3,0.0,5,2,10000,15.96,1,0.3,1,3
27,44004,3,2.0,4,4,6000,17.19,1,0.14,1,5
24,100000,0,3.0,1,1,15000,12.21,0,0.15,0,2
28,65000,0,2.0,3,0,7500,7.29,0,0.12,0,8
24,39996,3,0.0,1,3,5000,14.11,1,0.13,0,2
44,66000,0,13.0,4,2,5000,13.48,0,0.08,1,11
33,115000,3,9.0,2,2,7500,11.03,0,0.07,1,8
23,54000,0,4.0,3,1,2700,11.86,0,0.05,0,3
33,49700,0,0.0,4,0,12000,6.92,0,0.24,0,9
31,68000,3,2.0,2,2,3500,13.22,0,0.05,1,5
24,46000,0,9.0,1,0,12000,7.88,1,0.26,0,4
30,38000,2,0.0,1,1,6000,11.58,0,0.16,0,7
44,39000,3,2.0,3,1,12000,11.14,1,0.31,0,15
24,36000,3,4.0,5,1,18200,8.88,1,0.51,0,4
24,145000,0,4.0,0,1,20000,11.36,0,0.14,0,3
32,38052,3,16.0,5,1,3000,11.49,0,0.08,0,6
24,65000,3,5.0,2,3,10000,15.65,0,0.15,1,4
26,81000,3,10.0,4,0,6000,7.51,1,0.07,0,2
23,25800,3,2.0,5,2,6000,10.99,0,0.23,1,3
26,96000,0,10.0,2,4,24000,19.42,0,0.25,0,4
21,30000,3,5.0,3,2,9000,12.99,0,0.3,1,2
21,36140,3,5.0,1,0,9000,8.94,1,0.25,0,2
38,75000,0,13.0,5,1,20000,11.36,0,0.27,0,11
35,85000,3,1.0,0,0,3600,7.51,0,0.04,0,6
22,36000,3,0.0,5,2,10000,15.27,1,0.28,0,2
24,57692,3,2.0,2,2,5000,13.23,0,0.09,1,3
22,58000,3,6.0,0,0,10000,6.54,0,0.17,0,2
36,26000,3,1.0,4,3,10000,15.31,1,0.38,0,14
22,25000,3,1.0,5,1,2050,10.59,0,0.08,0,2
31,118320,3,1.0,2,1,24250,12.53,0,0.2,0,5
23,100000,0,4.0,1,2,10000,12.87,0,0.1,0,4
25,47000,3,0.0,3,1,5000,12.42,0,0.11,0,4
31,60000,1,2.0,2,1,15000,11.26,0,0.25,0,6
30,94104,2,15.0,5,2,14400,14.27,0,0.15,1,7
32,95000,0,2.0,4,0,5000,7.51,0,0.05,0,10
23,55000,3,1.0,3,0,8000,5.42,0,0.15,0,4
23,92000,3,2.0,1,0,4000,5.42,0,0.04,0,2
25,92700,0,5.0,5,2,1500,14.65,0,0.02,1,2
22,90000,0,6.0,3,1,6000,9.25,0,0.07,0,2
24,30852,3,4.0,3,0,11200,5.79,1,0.36,0,4
23,52000,3,1.0,4,2,25000,13.22,1,0.48,0,2
28,76500,0,12.0,3,1,10000,12.42,0,0.13,0,7
26,45000,3,0.0,3,0,10800,6.17,0,0.24,0,3
25,99000,0,9.0,0,0,15000,6.17,0,0.15,0,4
26,120000,0,5.0,1,1,13000,10.99,0,0.11,0,2
28,62040,3,0.0,4,2,13400,13.06,0,0.22,1,6
23,90000,3,4.0,0,2,13000,12.73,0,0.14,0,2
21,4080,3,0.0,1,1,1400,11.86,1,0.34,0,4
26,39990,0,3.0,2,2,2400,14.27,0,0.06,1,2
23,74196,0,5.0,5,1,17000,11.26,0,0.23,0,4
34,75500,3,0.0,1,3,19200,16.77,1,0.25,1,7
34,72000,3,17.0,3,2,2400,13.16,0,0.03,0,8
24,98000,3,2.0,0,4,15000,14.93,1,0.15,0,2
28,43000,3,12.0,3,0,7000,10.99,0,0.16,0,8
26,87000,0,9.0,0,2,25000,12.73,0,0.29,0,2
21,42000,3,0.0,1,2,12000,13.23,0,0.29,0,2
29,72000,0,7.0,3,0,24000,7.88,0,0.33,0,9
40,125000,0,3.0,2,0,10200,7.49,0,0.08,0,14
28,54263,3,0.0,2,2,3500,11.66,0,0.06,0,5
30,72000,0,5.0,2,1,7500,9.76,1,0.1,0,9
23,50000,0,7.0,0,1,15000,9.99,0,0.3,0,4
23,90000,3,1.0,3,1,7000,10.65,0,0.08,0,2
24,75000,3,4.0,2,1,20000,8.88,0,0.27,0,3
25,67200,0,9.0,3,2,5000,13.8,0,0.07,1,2
40,70032,0,14.0,1,1,14000,9.99,0,0.2,0,14
30,42000,3,2.0,3,1,5000,10.99,0,0.12,0,7
23,80000,3,4.0,3,0,20000,7.9,0,0.25,0,4
23,82500,0,0.0,4,0,5000,8.49,0,0.06,0,2
27,55000,3,11.0,1,2,10000,14.27,0,0.18,0,7
36,100000,0,17.0,0,0,6000,7.14,0,0.06,0,17
27,90000,0,5.0,2,0,15000,7.49,0,0.17,0,5
25,38400,3,0.0,0,1,7000,9.99,0,0.18,0,2
23,50000,2,3.0,4,1,1500,11.49,0,0.03,0,2
27,72000,0,6.0,1,0,6000,5.42,0,0.08,0,6
36,101004,0,11.0,3,0,12000,5.79,0,0.12,0,11
26,48000,0,4.0,4,0,10000,5.79,0,0.21,0,4
36,25000,0,0.0,2,1,3000,8.7,0,0.12,0,12
30,65136,0,0.0,4,2,6250,12.87,0,0.1,1,9
33,102000,0,6.0,1,2,8700,12.99,0,0.09,1,9
28,35000,0,1.0,5,1,4000,10.99,0,0.11,0,6
29,94000,0,9.0,4,0,10000,7.51,0,0.11,0,7
23,30000,0,6.0,1,0,10000,7.66,0,0.33,0,3
31,75797,3,8.0,3,2,5600,13.22,0,0.07,1,8
28,72000,0,12.0,5,4,16000,15.95,0,0.22,0,5
28,20292,3,3.0,5,1,3900,12.53,0,0.19,0,9
27,51996,2,8.0,0,3,9600,14.09,0,0.18,0,9
22,47000,0,7.0,4,2,10600,15.96,0,0.23,1,4
33,70000,0,2.0,0,0,3700,5.99,0,0.05,0,6
23,96000,0,2.0,3,0,12000,7.49,0,0.13,0,4
27,35000,3,3.0,1,1,10000,9.88,0,0.29,0,9
44,30000,2,3.0,5,1,7500,10.39,0,0.25,0,11
24,45996,3,3.0,1,4,12000,15.68,0,0.26,1,3
35,31000,0,9.0,5,2,15000,13.16,0,0.48,1,9
42,66000,3,9.0,0,0,11200,5.79,0,0.17,0,12
24,63000,0,8.0,5,1,6300,11.49,0,0.1,0,4
36,56400,2,0.0,4,2,20000,13.57,0,0.35,1,12
33,62000,2,2.0,2,2,9800,13.79,0,0.16,1,10
26,26004,0,5.0,2,1,6000,11.99,0,0.23,0,2
22,54000,3,6.0,5,0,12000,8.49,0,0.22,0,4
22,67500,3,1.0,5,1,7500,9.76,0,0.11,0,2
37,84000,0,11.0,2,2,8225,12.99,0,0.1,1,11
38,37500,3,0.0,1,0,1375,6.91,0,0.04,0,15
31,76000,3,2.0,4,0,15000,7.88,0,0.2,0,7
39,125000,0,13.0,0,0,4500,6.62,0,0.04,0,11
39,55059,3,16.0,0,1,24000,12.53,1,0.44,0,15
26,112000,0,5.0,0,1,20000,12.53,1,0.18,0,4
23,30000,3,3.0,1,1,6000,11.71,0,0.2,0,3
40,75600,0,9.0,5,0,14000,7.51,0,0.19,0,14
29,140000,3,3.0,4,1,20000,10.0,0,0.14,0,9
27,45000,3,6.0,5,1,3600,12.42,0,0.08,0,8
39,85000,3,7.0,1,1,12000,10.74,0,0.14,0,13
25,35000,0,5.0,2,1,10000,11.99,0,0.29,0,4
29,44000,3,2.0,5,3,5400,16.0,1,0.12,1,9
24,24000,3,0.0,3,1,5375,10.99,0,0.22,0,3
25,120000,3,1.0,1,1,8000,10.99,0,0.07,0,3
27,51000,3,1.0,2,1,8400,10.71,0,0.16,0,5
30,102213,3,3.0,3,3,25000,15.7,1,0.21,0,7
24,83300,3,0.0,3,3,25000,10.99,1,0.26,0,2
23,57188,0,7.0,5,0,17450,6.62,0,0.31,0,3
23,67000,0,7.0,5,0,10000,10.99,0,0.15,0,3
22,39000,3,5.0,0,1,13000,11.83,1,0.33,0,4
34,95000,3,5.0,5,2,18600,13.57,0,0.2,1,7
27,72000,3,3.0,5,3,24000,14.96,1,0.33,0,10
22,50000,3,2.0,1,0,8000,6.62,0,0.16,0,3
35,45000,0,5.0,5,0,6000,6.99,0,0.13,0,9
22,62000,3,5.0,5,0,13200,10.99,0,0.21,0,4
23,14400,2,2.0,2,4,4000,16.7,1,0.28,0,2
23,65000,3,3.0,3,1,8500,12.21,0,0.13,0,2
38,22000,3,2.0,0,2,2350,14.17,0,0.11,1,16
22,45000,3,6.0,3,2,9425,13.49,0,0.21,1,2
24,49000,3,4.0,3,1,5000,10.65,0,0.1,0,3
24,60500,3,1.0,0,3,8150,17.27,1,0.13,1,3
26,55400,3,1.0,3,2,1500,12.84,0,0.03,0,4
25,125000,0,9.0,1,1,12000,9.91,0,0.1,0,3
34,73000,3,0.0,4,1,10000,11.11,0,0.14,0,10
24,79000,0,4.0,2,3,5000,15.33,1,0.06,0,2
26,110000,0,10.0,2,2,23750,12.99,0,0.22,1,4
36,75000,0,6.0,3,0,10000,6.99,0,0.13,0,13
24,56000,0,5.0,3,0,17400,5.99,0,0.31,0,2
23,21000,3,6.0,0,0,7500,6.91,1,0.36,0,4
24,42000,0,6.0,3,0,3125,8.9,0,0.07,0,3
22,20800,3,1.0,0,0,7200,6.91,1,0.35,0,4
25,113135,0,9.0,4,1,25000,10.59,0,0.22,0,2
33,19200,2,2.0,4,1,6000,11.99,1,0.31,0,7
25,90996,3,5.0,3,2,14000,12.23,0,0.15,0,2
22,69000,0,0.0,1,0,15000,8.49,0,0.22,0,2
22,74263,0,3.0,3,1,11500,9.99,0,0.15,0,3
24,19200,3,1.0,3,2,4000,14.35,1,0.21,1,4
24,35640,0,1.0,0,2,10000,13.49,0,0.28,1,3
39,72000,3,5.0,3,1,20000,12.69,0,0.28,0,14
36,16107,3,1.0,1,1,3500,10.36,1,0.22,0,14
35,83000,0,17.0,2,3,15000,10.99,0,0.18,0,6
22,36000,3,0.0,4,1,15850,11.48,1,0.44,0,3
28,53500,3,4.0,5,1,5000,12.18,0,0.09,0,5
29,22000,3,0.0,0,1,8000,10.99,1,0.36,0,5
24,145000,0,0.0,4,1,7000,10.99,0,0.05,0,2
24,50000,3,1.0,0,0,10000,7.51,0,0.2,0,4
31,46000,3,0.0,3,0,10000,7.51,0,0.22,0,7
33,112732,2,5.0,4,1,5000,12.69,0,0.04,0,5
22,30000,3,2.0,0,1,6000,12.42,0,0.2,0,4
25,40000,3,3.0,3,1,2500,9.99,0,0.06,0,3
26,70000,2,10.0,4,1,10000,12.42,0,0.14,0,4
36,34000,3,20.0,5,3,4000,14.59,1,0.12,0,11
25,61680,3,1.0,5,2,7600,13.23,1,0.12,0,4
40,44000,3,0.0,4,0,6000,10.99,1,0.14,0,12
22,53000,3,0.0,1,0,5000,7.9,0,0.09,0,4
28,108000,0,4.0,2,2,5000,12.87,0,0.05,1,9
28,42000,3,7.0,3,0,2250,6.99,1,0.05,0,8
31,75000,0,3.0,5,5,8000,18.21,0,0.11,1,7
32,107000,3,4.0,3,2,4000,13.98,0,0.04,0,7
28,62000,3,2.0,4,1,3000,9.96,0,0.05,0,9
28,70000,3,0.0,3,1,13000,12.18,0,0.19,0,7
29,50000,0,4.0,3,1,21850,12.42,0,0.44,0,10
21,85000,3,5.0,4,1,3200,10.25,0,0.04,0,4
24,50000,0,8.0,1,2,3000,13.47,0,0.06,0,2
25,69000,0,3.0,5,0,6000,7.88,0,0.09,0,2
24,109000,0,9.0,5,1,15250,11.14,0,0.14,0,4
44,50000,2,6.0,5,2,8500,10.99,0,0.17,0,15
24,111239,0,1.0,1,0,14000,7.9,0,0.13,0,4
23,40000,3,0.0,0,1,2500,10.99,0,0.06,0,2
21,40000,3,2.0,0,1,8000,9.63,0,0.2,0,2
31,106000,0,5.0,0,0,15000,7.88,0,0.14,0,7
30,62496,0,14.0,4,1,3200,10.99,0,0.05,0,8
22,56208,0,6.0,0,3,12000,16.29,1,0.21,1,2
23,30000,3,0.0,0,1,4000,10.36,0,0.13,0,3
24,92000,0,9.0,0,1,22000,10.99,0,0.24,0,4
25,120000,2,3.0,1,1,3000,10.14,0,0.03,0,3
26,35000,3,0.0,5,2,12000,10.91,1,0.34,1,3
29,96339,0,7.0,3,1,15000,11.36,0,0.16,0,7
27,41000,3,11.0,0,3,11000,15.33,1,0.27,1,7
29,30000,0,13.0,4,1,9000,10.36,1,0.3,0,10
22,21600,3,3.0,3,1,2100,9.99,0,0.1,0,4
31,103000,0,8.0,0,1,14000,9.91,0,0.14,0,7
33,18996,3,5.0,0,3,3250,16.32,1,0.17,0,7
44,61000,3,2.0,0,3,11000,16.02,1,0.18,1,12
24,27000,0,7.0,1,1,10000,10.99,0,0.37,0,2
23,87200,0,0.0,5,0,10000,6.92,0,0.11,0,3
22,85000,3,1.0,1,2,12000,12.84,0,0.14,1,4
26,68500,0,7.0,3,0,9000,7.88,0,0.13,0,4
27,60000,0,9.0,0,0,3600,5.42,0,0.06,0,9
24,45000,3,1.0,4,2,16425,13.49,1,0.36,1,2
26,42000,3,2.0,3,2,5000,11.91,0,0.12,1,2
50,34000,3,2.0,5,0,5000,5.79,0,0.15,0,12
23,65000,2,7.0,3,2,10000,13.98,0,0.15,0,4
33,90000,3,8.0,0,2,14500,14.65,0,0.16,0,9
30,54996,3,2.0,3,0,4800,6.03,0,0.09,0,8
29,26400,0,7.0,3,0,4800,7.66,0,0.18,0,9
26,30000,0,10.0,5,0,6500,6.62,0,0.22,0,3
26,24000,0,10.0,3,0,5000,7.66,1,0.21,0,3
22,26004,0,1.0,1,0,5000,5.42,0,0.19,0,4
23,66500,0,0.0,0,1,22000,8.88,1,0.33,0,2
27,130000,0,1.0,2,1,21000,10.62,0,0.16,0,7
21,55000,3,3.0,1,1,6000,10.99,0,0.11,0,3
23,48880,3,2.0,1,1,5500,10.99,0,0.11,0,3
24,95000,3,0.0,3,0,4000,7.9,0,0.04,0,4
42,21120,3,12.0,5,1,6400,11.14,0,0.3,0,14
25,34000,3,0.0,2,2,10000,13.79,1,0.29,1,4
23,24000,3,4.0,1,2,12250,13.16,1,0.51,0,3
33,130000,3,1.0,1,0,20000,6.62,0,0.15,0,10
24,75000,0,6.0,3,0,9000,8.59,0,0.12,0,4
46,56000,0,1.0,3,0,6000,10.99,0,0.11,0,13
23,60000,3,2.0,5,0,5000,6.91,0,0.08,0,4
30,54000,0,8.0,2,6,24000,18.72,1,0.44,0,8
26,59000,3,3.0,4,2,20000,10.99,1,0.34,0,4
26,64999,2,5.0,5,2,10000,13.98,0,0.15,1,3
35,49404,3,0.0,3,0,22750,6.54,1,0.46,0,9
23,32004,3,3.0,1,2,12300,10.99,1,0.38,1,3
31,45000,3,4.0,1,1,10000,10.65,0,0.22,0,5
37,90000,0,11.0,0,1,22000,8.88,0,0.24,0,12
22,38000,0,4.0,3,0,1950,7.37,0,0.05,0,3
25,28800,3,2.0,5,1,3000,11.12,0,0.1,0,3
23,75000,3,0.0,0,0,10000,9.63,0,0.13,0,2
25,115731,0,3.0,2,0,7200,7.14,0,0.06,0,4
30,16000,0,2.0,3,0,7275,5.42,1,0.45,0,10
23,11000,2,0.0,5,0,1400,9.32,0,0.13,0,4
54,20000,3,2.0,0,2,5000,10.99,0,0.25,1,19
26,67000,0,2.0,0,3,6500,14.11,1,0.1,1,2
24,75000,0,5.0,2,0,12000,5.99,0,0.16,0,2
25,40000,0,2.0,0,1,4750,10.99,0,0.12,0,3
22,51168,0,6.0,5,1,15500,10.99,0,0.3,0,3
28,70000,3,2.0,3,2,10000,13.48,0,0.14,1,9
33,45000,3,13.0,1,2,6800,11.22,1,0.15,1,6
24,52000,0,6.0,5,3,12000,14.83,0,0.23,0,3
24,84996,2,4.0,0,3,8000,15.57,0,0.09,1,4
26,33000,0,1.0,0,2,12000,10.91,1,0.36,1,3
37,94000,3,0.0,2,2,25000,13.11,1,0.27,0,16
26,60000,3,5.0,5,2,3000,15.62,0,0.05,0,2
23,74000,0,7.0,1,1,10000,10.99,0,0.14,0,2
34,27000,3,3.0,3,1,2525,12.21,0,0.09,0,10
27,78200,2,4.0,3,4,35000,17.99,1,0.38,1,7
25,45000,2,9.0,3,0,3000,6.17,0,0.07,0,4
21,52000,3,5.0,4,3,16000,15.7,1,0.31,0,4
22,48996,0,5.0,3,0,5000,7.9,0,0.1,0,4
29,27000,3,8.0,3,0,5000,6.76,0,0.19,0,8
21,112800,0,2.0,1,2,16000,13.48,1,0.14,1,2
33,57800,0,12.0,3,0,7000,6.99,0,0.12,0,6
22,37200,3,0.0,5,4,13000,16.0,1,0.35,0,2
22,95000,0,6.0,0,1,12000,10.99,0,0.13,0,4
37,58000,3,1.0,1,1,9500,9.96,0,0.16,0,15
22,57400,0,0.0,1,0,10500,7.75,0,0.18,0,3
36,46800,0,20.0,3,0,2800,7.51,1,0.06,0,12
31,80004,0,9.0,3,2,3500,12.61,0,0.04,0,10
25,41000,3,3.0,4,1,8000,10.99,0,0.2,0,2
25,56000,3,0.0,2,3,16500,12.8,1,0.29,1,3
22,140000,0,6.0,1,1,10000,10.99,0,0.07,0,3
30,80000,3,13.0,0,0,3000,5.79,0,0.04,0,6
23,64000,0,7.0,1,0,2100,6.03,0,0.03,0,2
25,45600,0,6.0,2,0,15000,5.79,0,0.33,0,2
22,65000,0,6.0,5,0,1500,9.32,0,0.02,0,2
23,26500,3,1.0,1,2,2800,12.29,0,0.11,0,3
29,93000,3,13.0,1,1,21000,12.42,1,0.23,0,10
35,26000,2,1.0,4,0,6000,9.63,0,0.23,0,6
29,45000,3,0.0,3,2,12000,12.99,0,0.27,1,7
26,30000,3,1.0,0,2,3000,13.49,0,0.1,0,4
27,39000,3,0.0,1,2,8000,11.03,0,0.21,0,9
22,61000,3,2.0,5,0,5000,7.66,0,0.08,0,3
27,37440,3,7.0,4,1,2800,10.99,0,0.07,0,9
24,30000,2,7.0,2,2,10000,12.61,0,0.33,0,3
32,66300,0,5.0,3,0,6075,6.03,0,0.09,0,6
31,30000,3,10.0,5,3,4400,15.62,0,0.15,0,8
24,46000,0,8.0,4,0,2000,7.66,0,0.04,0,2
28,84500,0,13.0,2,2,9600,15.27,0,0.11,0,5
22,49000,0,6.0,1,0,10000,8.0,1,0.2,0,2
30,39760,0,0.0,0,1,14500,10.75,1,0.36,0,7
26,110000,0,1.0,3,1,5000,12.69,0,0.05,0,2
28,24000,3,5.0,3,3,16750,14.96,1,0.7,1,10
28,115000,0,11.0,2,0,5000,7.51,0,0.04,0,7
50,50000,3,1.0,4,0,16000,7.9,1,0.32,0,17
57,62004,0,13.0,4,2,2000,13.72,0,0.03,1,24
28,30000,3,0.0,0,3,14125,14.74,1,0.47,0,10
33,40000,0,12.0,4,0,3200,5.42,0,0.08,0,8
25,65000,0,4.0,4,0,6000,8.9,1,0.09,0,2
22,145000,0,6.0,4,0,12000,6.92,0,0.08,0,4
31,34000,3,3.0,0,0,5000,5.42,0,0.15,0,7
31,52000,3,1.0,3,0,4000,7.49,0,0.08,0,5
22,45000,0,3.0,1,1,4000,11.83,0,0.09,0,3
23,10560,3,0.0,0,1,2800,9.99,1,0.27,0,4
23,95000,3,3.0,4,0,10000,6.17,0,0.11,0,3
29,25000,2,8.0,3,2,6500,13.49,0,0.26,0,9
22,34800,3,6.0,5,2,15000,14.27,1,0.43,1,3
26,125000,2,10.0,3,0,6000,5.42,0,0.05,0,4
22,50000,2,6.0,3,0,15000,8.63,0,0.3,0,2
25,34000,0,2.0,2,2,5800,13.48,1,0.17,1,3
25,28000,0,9.0,3,0,4000,7.68,0,0.14,0,2
22,50000,3,1.0,3,0,11000,10.99,0,0.22,0,2
24,52260,3,6.0,3,1,12000,9.99,1,0.23,0,4
25,80000,0,5.0,0,0,8500,7.51,0,0.11,0,2
31,92000,0,2.0,2,0,3500,5.79,0,0.04,0,6
25,53467,0,5.0,3,3,25000,15.7,1,0.4,1,4
41,36684,3,0.0,3,1,7500,10.96,0,0.2,0,14
37,25000,2,8.0,5,2,10625,13.06,0,0.42,1,12
22,40000,3,5.0,5,0,6000,7.51,0,0.15,0,4
25,25716,3,1.0,3,0,9250,6.54,1,0.36,0,2
30,65000,3,2.0,0,1,25000,10.38,1,0.38,0,8
29,135000,0,10.0,5,1,11000,11.83,0,0.08,0,7
29,60000,0,11.0,5,2,6000,15.27,1,0.1,1,10
27,70000,0,8.0,5,1,12000,9.91,0,0.17,0,6
26,70000,3,4.0,5,2,4000,13.06,0,0.06,1,4
33,42000,3,3.0,0,2,12000,13.57,0,0.29,0,7
25,56000,3,9.0,5,0,8000,5.99,0,0.14,0,2
30,40000,3,11.0,0,1,10000,10.65,0,0.25,0,5
36,73000,0,3.0,0,3,8000,17.49,1,0.11,0,17
27,39996,2,1.0,5,1,8000,12.53,0,0.2,0,6
22,65000,0,0.0,3,1,3000,10.36,0,0.05,0,3
22,55000,3,7.0,1,1,6000,9.25,0,0.11,0,3
26,49000,0,10.0,1,0,14000,7.88,0,0.29,0,2
29,38600,2,9.0,5,2,1600,12.84,0,0.04,1,7
22,33000,3,1.0,3,2,1400,14.27,0,0.04,1,3
27,35000,3,1.0,5,0,3500,8.59,0,0.1,0,6
29,76320,3,8.0,1,2,2500,12.61,0,0.03,1,10
25,64000,3,7.0,0,3,8000,15.28,1,0.13,1,4
23,60000,0,6.0,1,1,11500,11.26,0,0.19,0,2
23,35000,3,6.0,0,1,1500,8.88,0,0.04,0,3
26,108000,3,5.0,1,3,2000,16.29,0,0.02,0,4
29,48000,3,4.0,5,1,10000,10.62,0,0.21,0,10
23,40000,2,1.0,5,1,15000,12.42,0,0.38,0,4
26,71500,0,10.0,2,1,7500,10.99,0,0.1,0,3
27,105000,0,9.0,4,0,24000,6.17,0,0.23,0,6
31,110000,3,15.0,0,0,6000,6.99,0,0.05,0,6
43,68000,0,2.0,4,2,7000,12.61,0,0.1,0,11
22,38790,3,0.0,1,2,4800,13.8,0,0.12,1,3
29,150000,0,14.0,5,0,12000,5.42,0,0.08,0,9
22,75000,0,6.0,5,3,25000,15.57,1,0.33,1,4
42,40800,0,5.0,0,0,10400,7.51,0,0.25,0,14
33,100000,0,12.0,5,1,8000,11.86,0,0.08,0,7
32,50911,3,7.0,4,2,10000,13.06,0,0.2,0,7
29,30000,3,4.0,5,1,7000,12.18,0,0.23,0,9
21,87547,0,2.0,1,0,12000,5.99,0,0.14,0,2
24,83000,0,2.0,0,3,28000,16.49,1,0.34,1,3
30,29120,3,0.0,0,0,5400,7.14,0,0.19,0,10
23,26976,3,4.0,1,0,9000,7.51,1,0.33,0,2
27,77000,0,11.0,5,1,18500,11.11,0,0.24,0,10
24,73000,0,7.0,0,0,14400,8.94,0,0.2,0,2
31,140000,0,15.0,0,0,12000,7.88,0,0.09,0,9
27,20000,3,0.0,4,3,6500,15.65,1,0.33,0,8
29,30000,3,1.0,0,4,15000,16.4,1,0.5,0,10
33,110000,0,10.0,3,0,18000,6.99,0,0.16,0,9
26,68000,0,10.0,1,0,10000,8.49,0,0.15,0,3
24,125000,0,9.0,0,1,25000,10.0,0,0.2,0,2
29,110000,3,4.0,2,4,24000,18.39,0,0.22,1,8
30,45000,3,4.0,5,3,10000,13.36,0,0.22,0,9
34,62000,3,5.0,5,1,12000,10.99,0,0.19,0,6
44,60000,0,4.0,2,1,15000,10.99,0,0.25,0,11
25,115000,0,4.0,5,2,25000,12.53,0,0.22,1,4
22,82000,0,6.0,1,1,10750,9.25,0,0.13,0,3
22,71500,3,2.0,1,2,6400,13.11,0,0.09,1,2
28,34000,3,7.0,3,1,9600,10.99,0,0.28,0,7
28,86000,0,6.0,4,2,2650,13.23,0,0.03,1,5
22,80000,3,5.0,1,2,10000,14.27,0,0.13,0,2
38,98000,0,7.0,3,1,12000,10.37,0,0.12,0,17
22,60000,3,3.0,3,0,8800,8.9,0,0.15,0,3
26,72996,0,1.0,1,1,15000,10.38,0,0.21,0,4
38,30000,3,0.0,1,1,5600,9.99,1,0.19,0,15
23,46000,3,2.0,4,5,12800,19.41,1,0.28,1,2
30,60000,0,13.0,5,0,12250,7.51,0,0.2,0,6
42,68000,3,3.0,3,1,8500,10.37,0,0.13,0,12
24,85000,0,8.0,3,1,25000,10.36,0,0.29,0,3
28,77544,0,2.0,4,4,15000,16.63,0,0.19,1,5
30,42000,3,2.0,1,1,11000,12.53,0,0.26,0,9
23,22800,0,3.0,4,0,4800,5.79,0,0.21,0,2
24,78000,0,8.0,2,1,9800,10.99,0,0.13,0,3
41,41004,0,4.0,3,1,10000,11.99,0,0.24,0,14
23,119500,0,4.0,4,0,24000,7.51,0,0.2,0,2
21,34000,0,5.0,1,0,6000,6.76,0,0.18,0,2
24,85000,0,1.0,0,0,12000,7.88,0,0.14,0,3
23,45000,3,4.0,1,1,12000,12.69,0,0.27,0,4
25,54000,0,6.0,5,4,7000,18.64,0,0.13,0,3
23,59000,3,7.0,1,2,20000,12.29,1,0.34,0,2
30,70000,0,5.0,3,1,31825,12.69,0,0.45,0,8
31,61000,3,3.0,3,2,7500,10.99,0,0.12,1,10
25,49152,0,7.0,3,1,3000,11.71,0,0.06,0,2
26,42000,3,6.0,0,0,5000,7.29,0,0.12,0,4
27,65000,0,11.0,4,0,3000,7.51,0,0.05,0,8
23,85000,0,7.0,1,0,4000,5.79,0,0.05,0,3
28,28320,3,4.0,5,3,8700,14.61,1,0.31,0,8
27,85000,0,9.0,3,1,24000,11.71,0,0.28,0,10
28,120000,0,5.0,3,2,22000,13.72,0,0.18,1,6
29,54000,0,8.0,5,3,14800,15.31,1,0.27,1,5
25,55000,3,9.0,2,0,13000,7.51,0,0.24,0,4
33,14400,2,0.0,5,2,2000,14.79,0,0.14,0,8
27,107000,0,4.0,1,0,11500,8.38,0,0.11,0,10
36,62400,0,13.0,5,2,14100,12.98,0,0.23,1,14
26,27600,3,0.0,3,0,4725,6.54,0,0.17,0,2
25,60000,3,7.0,0,1,15000,10.99,0,0.25,0,3
25,50000,0,5.0,0,0,4000,10.99,0,0.08,0,4
22,28000,3,6.0,1,0,10000,5.42,1,0.36,0,3
26,44000,3,0.0,2,3,18225,14.91,1,0.41,0,4
30,49000,3,2.0,4,3,5000,15.31,1,0.1,0,7
34,70000,3,1.0,4,1,20000,10.99,0,0.29,0,9
32,62217,0,2.0,3,2,6000,14.27,0,0.1,1,6
25,49500,0,3.0,0,2,9250,13.79,0,0.19,1,2
34,35000,3,2.0,4,1,15000,10.99,1,0.43,0,10
29,48000,0,13.0,2,1,20000,11.36,0,0.42,0,10
26,31200,3,0.0,3,1,2900,9.91,0,0.09,0,2
22,38000,3,0.0,1,2,15000,10.99,1,0.39,1,4
30,102000,0,8.0,2,3,15000,15.62,0,0.15,1,8
60,98000,3,1.0,0,3,15000,16.29,1,0.15,1,25
29,52000,0,12.0,3,0,5000,5.42,0,0.1,0,7
31,102000,0,5.0,1,0,4000,7.88,0,0.04,0,10
37,42500,3,1.0,3,0,3600,7.88,0,0.08,0,12
35,29400,3,0.0,1,1,6150,12.21,0,0.21,0,10
23,21000,3,3.0,4,1,10000,12.21,1,0.48,0,4
27,52000,3,0.0,2,1,5100,10.37,0,0.1,0,7
26,53000,0,10.0,5,0,12000,5.99,0,0.23,0,4
30,52000,3,3.0,0,0,12000,7.91,0,0.23,0,9
22,40000,3,2.0,0,1,12000,10.99,0,0.3,0,2
28,120000,0,12.0,2,0,6000,7.74,0,0.05,0,5
27,36000,0,0.0,1,0,6825,8.32,1,0.19,0,9
24,39996,3,2.0,1,2,3000,10.99,1,0.08,1,3
27,101004,0,2.0,3,0,11025,7.9,0,0.11,0,5
30,49000,0,9.0,1,0,11750,8.9,0,0.24,0,9
27,28500,0,3.0,5,2,1600,13.49,1,0.06,0,8
28,84000,2,12.0,5,3,25000,15.62,0,0.3,1,5
